Sala: 204 Predio: CAA Capacidade: 55 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
Sala: 408 Predio: CAD Capacidade: 40 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:50-09:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:00-10:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:50-11:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:50-15:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:00-16:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:50-17:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 202 Predio: CAD Capacidade: 30 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:50-09:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:00-10:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:50-11:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:50-15:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:00-16:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:50-17:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 209 Predio: CAD Capacidade: 30 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:50-09:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:00-10:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:50-11:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:50-15:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:00-16:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:50-17:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 06 Predio: FEFD Capacidade: 60 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:50-09:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:00-10:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:50-11:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:50-15:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:00-16:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:50-17:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 08 Predio: FEFD Capacidade: 60 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:50-09:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:00-10:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:50-11:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:50-15:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:00-16:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:50-17:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 09 Predio: FEFD Capacidade: 60 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:50-09:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:00-10:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:50-11:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:50-15:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:00-16:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:50-17:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 10 Predio: FEFD Capacidade: 60 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:50-09:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:00-10:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:50-11:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:50-15:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:00-16:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:50-17:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 01 Predio: FEFD Capacidade: 45 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:50-09:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:00-10:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:50-11:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:50-15:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:00-16:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:50-17:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 03 Predio: FEFD Capacidade: 45 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:50-09:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:00-10:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:50-11:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:50-15:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:00-16:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:50-17:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 02 Predio: FEFD Capacidade: 35 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:50-09:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:00-10:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:50-11:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:50-15:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:00-16:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:50-17:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 11 Predio: FEFD Capacidade: 30 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:50-09:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:00-10:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:50-11:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:50-15:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:00-16:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:50-17:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 12 Predio: FEFD Capacidade: 30 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:50-09:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:00-10:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
10:50-11:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:50-15:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:00-16:50,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
16:50-17:40,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 152 Predio: INF Capacidade: 33 Tipo: L,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,AA Curso: Curso3 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso4 Predio: INF Capacidade: 24 Periodo: 2,AA Curso: Curso3 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso4 Predio: INF Capacidade: 24 Periodo: 2,AAA Curso: Curso7 Predio: INF Capacidade: 24 Periodo: 4,VAZIO, 
08:50-09:40,AA Curso: Curso3 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso4 Predio: INF Capacidade: 24 Periodo: 2,AA Curso: Curso3 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso4 Predio: INF Capacidade: 24 Periodo: 2,AAA Curso: Curso7 Predio: INF Capacidade: 24 Periodo: 4,VAZIO, 
10:00-10:50,AAAA Curso: Curso9 Predio: INF Capacidade: 24 Periodo: 2,AAA Curso: Curso11 Predio: INF Capacidade: 24 Periodo: 1,AAAA Curso: Curso9 Predio: INF Capacidade: 24 Periodo: 2,AAA Curso: Curso11 Predio: INF Capacidade: 24 Periodo: 1,AAA Curso: Curso7 Predio: INF Capacidade: 24 Periodo: 4,VAZIO, 
10:50-11:40,AAAA Curso: Curso9 Predio: INF Capacidade: 24 Periodo: 2,AAA Curso: Curso11 Predio: INF Capacidade: 24 Periodo: 1,AAAA Curso: Curso9 Predio: INF Capacidade: 24 Periodo: 2,AAA Curso: Curso11 Predio: INF Capacidade: 24 Periodo: 1,AAA Curso: Curso7 Predio: INF Capacidade: 24 Periodo: 4,VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,A Curso: Curso12 Predio: INF Capacidade: 24 Periodo: 4,A Curso: Curso12 Predio: INF Capacidade: 24 Periodo: 4,AAA Curso: Curso13 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso13 Predio: INF Capacidade: 24 Periodo: 3,AAAA Curso: Curso12 Predio: INF Capacidade: 24 Periodo: 4,VAZIO, 
14:50-15:40,A Curso: Curso12 Predio: INF Capacidade: 24 Periodo: 4,A Curso: Curso12 Predio: INF Capacidade: 24 Periodo: 4,AAA Curso: Curso13 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso13 Predio: INF Capacidade: 24 Periodo: 3,AAAA Curso: Curso12 Predio: INF Capacidade: 24 Periodo: 4,VAZIO, 
16:00-16:50,AA Curso: Curso4 Predio: INF Capacidade: 24 Periodo: 1,AA Curso: Curso4 Predio: INF Capacidade: 24 Periodo: 1,AAA Curso: Curso13 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso13 Predio: INF Capacidade: 24 Periodo: 3,AA Curso: Curso4 Predio: INF Capacidade: 24 Periodo: 5,VAZIO, 
16:50-17:40,AA Curso: Curso4 Predio: INF Capacidade: 24 Periodo: 1,AA Curso: Curso4 Predio: INF Capacidade: 24 Periodo: 1,AAA Curso: Curso13 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso13 Predio: INF Capacidade: 24 Periodo: 3,AA Curso: Curso4 Predio: INF Capacidade: 24 Periodo: 5,VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 153 Predio: INF Capacidade: 33 Tipo: L,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,AAA Curso: Curso14 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso5 Predio: INF Capacidade: 24 Periodo: 2,AAA Curso: Curso14 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso5 Predio: INF Capacidade: 24 Periodo: 2,AAA Curso: Curso12 Predio: INF Capacidade: 24 Periodo: 4,VAZIO, 
08:50-09:40,AAA Curso: Curso14 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso5 Predio: INF Capacidade: 24 Periodo: 2,AAA Curso: Curso14 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso5 Predio: INF Capacidade: 24 Periodo: 2,AAA Curso: Curso12 Predio: INF Capacidade: 24 Periodo: 4,VAZIO, 
10:00-10:50,AA Curso: Curso16 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso16 Predio: INF Capacidade: 24 Periodo: 1,AA Curso: Curso16 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso16 Predio: INF Capacidade: 24 Periodo: 1,AAA Curso: Curso12 Predio: INF Capacidade: 24 Periodo: 4,VAZIO, 
10:50-11:40,AA Curso: Curso16 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso16 Predio: INF Capacidade: 24 Periodo: 1,AA Curso: Curso16 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso16 Predio: INF Capacidade: 24 Periodo: 1,AAA Curso: Curso12 Predio: INF Capacidade: 24 Periodo: 4,VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,AA Curso: Curso5 Predio: INF Capacidade: 24 Periodo: 5,AA Curso: Curso5 Predio: INF Capacidade: 24 Periodo: 5,AA Curso: Curso15 Predio: INF Capacidade: 24 Periodo: 3,AA Curso: Curso15 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso6 Predio: INF Capacidade: 24 Periodo: 5,VAZIO, 
14:50-15:40,AA Curso: Curso5 Predio: INF Capacidade: 24 Periodo: 5,AA Curso: Curso5 Predio: INF Capacidade: 24 Periodo: 5,AA Curso: Curso15 Predio: INF Capacidade: 24 Periodo: 3,AA Curso: Curso15 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso6 Predio: INF Capacidade: 24 Periodo: 5,VAZIO, 
16:00-16:50,AA Curso: Curso6 Predio: INF Capacidade: 24 Periodo: 1,AA Curso: Curso6 Predio: INF Capacidade: 24 Periodo: 1,AA Curso: Curso15 Predio: INF Capacidade: 24 Periodo: 3,AA Curso: Curso15 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso8 Predio: INF Capacidade: 24 Periodo: 8,VAZIO, 
16:50-17:40,AA Curso: Curso6 Predio: INF Capacidade: 24 Periodo: 1,AA Curso: Curso6 Predio: INF Capacidade: 24 Periodo: 1,AA Curso: Curso15 Predio: INF Capacidade: 24 Periodo: 3,AA Curso: Curso15 Predio: INF Capacidade: 24 Periodo: 3,AAA Curso: Curso8 Predio: INF Capacidade: 24 Periodo: 8,VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 154 Predio: INF Capacidade: 33 Tipo: L,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,AAAA Curso: Curso15 Predio: INF Capacidade: 24 Periodo: 3,AAAA Curso: Curso13 Predio: INF Capacidade: 24 Periodo: 2,AAAA Curso: Curso15 Predio: INF Capacidade: 24 Periodo: 3,AAAA Curso: Curso13 Predio: INF Capacidade: 24 Periodo: 2,AA Curso: Curso14 Predio: INF Capacidade: 24 Periodo: 4,VAZIO, 
